Column1,Column2
0.32870000000000005,0.05159999999999991
0.32860000000000006,0.050499999999999906
0.32730000000000004,0.050699999999999905
0.32780000000000004,0.050699999999999905
0.32710000000000006,0.050899999999999904
0.32710000000000006,0.0507999999999999
0.32670000000000005,0.0507999999999999
0.32610000000000006,0.0507999999999999
0.32570000000000005,0.0505999999999999
0.32480000000000003,0.0505999999999999
0.32320000000000004,0.0493999999999999
0.32250000000000006,0.049999999999999906
0.32270000000000004,0.049299999999999906
0.3214,0.048999999999999905
0.32070000000000004,0.048299999999999906
0.32060000000000005,0.04889999999999991
0.32000000000000006,0.04889999999999991
0.31970000000000004,0.049299999999999906
0.31850000000000006,0.05009999999999991
0.31840000000000007,0.04919999999999991
0.31810000000000005,0.049799999999999914
0.31740000000000007,0.04929999999999991
0.31740000000000007,0.048899999999999916
0.3163000000000001,0.049599999999999915
0.3151000000000001,0.04949999999999991
0.3139000000000001,0.049099999999999915
0.3146000000000001,0.04949999999999991
0.3136000000000001,0.049099999999999915
0.3133000000000001,0.049599999999999915
0.3141000000000001,0.04879999999999991
0.3140000000000001,0.04919999999999991
0.31380000000000013,0.04949999999999991
0.31360000000000016,0.04919999999999991
